count,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_clean,Emotions,text_sep,Hashtags_sep,Country_sep
1, Overflowing adoration for a cute rescue puppy!        , Adoration    ,2023/2/26 10:45, PuppyAdmirer    , Twitter  , #Adoration #PuppyLove                       ,22,45, UK         ,2023,2,26,10,Adoration,Positive,"['Overflowing', 'adoration', 'for', 'a', 'cute', 'rescue', 'puppy!', '']","['#Adoration', '#PuppyLove']",['UK']
1, Anticipating the release of a much-awaited movie.       , Anticipation ,2023/2/26 7:30, MovieBuff2      , Instagram , #Anticipation #MovieRelease                 ,20,40, Australia    ,2023,2,26,7,Anticipation,Positive,"['Anticipating', 'the', 'release', 'of', 'a', 'much-awaited', 'movie.']","['#Anticipation', '#MovieRelease']",['Australia']
1, Bitter experience at the customer service department.   , Bitter       ,2023/2/26 15:00, CustomerWoes    , Facebook , #BitterExperience #CustomerService         ,18,35, USA       ,2023,2,26,15,Bitter,Negative,"['Bitter', 'experience', 'at', 'the', 'customer', 'service', 'department.']","['#BitterExperience', '#CustomerService']",['USA']
1, Finding calmness amidst the chaos of daily life.        , Calmness     ,2023/2/27 9:30, CalmSoul        , Twitter  , #Calmness #InnerPeace                      ,15,30, India     ,2023,2,27,9,Calmness,Neutral,"['Finding', 'calmness', 'amidst', 'the', 'chaos', 'of', 'daily', 'life.']","['#Calmness', '#InnerPeace']",['India']
1, Confusion reigns as I try to make sense of recent events., Confusion    ,2023/2/27 14:20, ConfusedMind2   , Instagram , #Confusion #MakingSense                    ,25,50, UK   ,2023,2,27,14,Confusion,Negative,"['Confusion', 'reigns', 'as', 'I', 'try', 'to', 'make', 'sense', 'of', 'recent', 'events.']","['#Confusion', '#MakingSense']",['UK']
1, Excitement building up for a surprise birthday party.   , Excitement   ,2023/2/27 18:45, BirthdayExcite  , Facebook , #Excitement #SurpriseParty                 ,22,45, Canada ,2023,2,27,18,Excitement,Positive,"['Excitement', 'building', 'up', 'for', 'a', 'surprise', 'birthday', 'party.']","['#Excitement', '#SurpriseParty']",['Canada']
1, Witnessed an act of kindness that made my day.          , Kind         ,2023/2/28 11:30, KindnessObserver, Twitter  , #Kindness #ActsOfKindness                  ,20,40, USA       ,2023,2,28,11,Kind,Positive,"['Witnessed', 'an', 'act', 'of', 'kindness', 'that', 'made', 'my', 'day.']","['#Kindness', '#ActsOfKindness']",['USA']
1, Pride in completing a challenging fitness challenge.    , Pride        ,2023/2/28 16:00, FitAchiever     , Instagram , #Pride #FitnessChallengeCompleted          ,30,60, UK            ,2023,2,28,16,Pride,Positive,"['Pride', 'in', 'completing', 'a', 'challenging', 'fitness', 'challenge.']","['#Pride', '#FitnessChallengeCompleted']",['UK']
1, A moment of shame for not speaking up against injustice., Shame        ,2023/2/28 19:45, ReflectiveSelf2 , Facebook , #Shame #Injustice                           ,15,30, India     ,2023,2,28,19,Shame,Negative,"['A', 'moment', 'of', 'shame', 'for', 'not', 'speaking', 'up', 'against', 'injustice.']","['#Shame', '#Injustice']",['India']
1, Reflecting on the beauty of diversity in our world.     , Acceptance   ,2023/3/1 10:45, DiversityLover  , Twitter  , #Acceptance #Diversity                      ,22,45, Australia ,2023,3,1,10,Acceptance,Positive,"['Reflecting', 'on', 'the', 'beauty', 'of', 'diversity', 'in', 'our', 'world.']","['#Acceptance', '#Diversity']",['Australia']
1, Excitement for a quiet evening with a good book.        , Excitement   ,2023/3/1 13:30, BookwormJoy     , Instagram , #Excitement #BookTime                       ,18,35, USA          ,2023,3,1,13,Excitement,Positive,"['Excitement', 'for', 'a', 'quiet', 'evening', 'with', 'a', 'good', 'book.']","['#Excitement', '#BookTime']",['USA']
1, Feeling bitter about the unfairness in the workplace.   , Bitter       ,2023/3/1 17:45, WorkplaceWoes   , Twitter  , #Bitter #Unfairness                         ,15,30, Canada    ,2023,3,1,17,Bitter,Negative,"['Feeling', 'bitter', 'about', 'the', 'unfairness', 'in', 'the', 'workplace.']","['#Bitter', '#Unfairness']",['Canada']
1, Calmness prevails as I practice mindfulness.            , Calmness     ,2023/3/2 18:00, MindfulMe       , Facebook , #Calmness #Mindfulness                      ,15,30, UK        ,2023,3,2,18,Calmness,Neutral,"['Calmness', 'prevails', 'as', 'I', 'practice', 'mindfulness.']","['#Calmness', '#Mindfulness']",['UK']
1, Confusion surrounds me as I navigate through life's choices. , Confusion ,2023/3/2 13:15, ConfusedMind3   , Instagram , #Confusion #LifeChoices                     ,30,60, USA   ,2023,3,2,13,Confusion,Negative,"['Confusion', 'surrounds', 'me', 'as', 'I', 'navigate', 'through', ""life's"", 'choices.']","['#Confusion', '#LifeChoices']",['USA']
1, Excitement for a weekend road trip to explore new places. , Excitement ,2023/3/2 16:45, RoadTripper2    , Twitter  , #Excitement #WeekendAdventure               ,25,50, India     ,2023,3,2,16,Excitement,Positive,"['Excitement', 'for', 'a', 'weekend', 'road', 'trip', 'to', 'explore', 'new', 'places.']","['#Excitement', '#WeekendAdventure']",['India']
1, Kindness witnessed today restores my faith in humanity.  , Kind         ,2023/3/3 11:30, KindnessPrevails2, Facebook , #Kindness #HumanityRestored                 ,22,45, USA       ,2023,3,3,11,Kind,Positive,"['Kindness', 'witnessed', 'today', 'restores', 'my', 'faith', 'in', 'humanity.']","['#Kindness', '#HumanityRestored']",['USA']
1, Pride in accomplishing personal and professional goals.  , Pride        ,2023/3/3 14:30, GoalAchiever    , Instagram , #Pride #Accomplishments                     ,12,25, Canada ,2023,3,3,14,Pride,Positive,"['Pride', 'in', 'accomplishing', 'personal', 'and', 'professional', 'goals.']","['#Pride', '#Accomplishments']",['Canada']
1, Shame for not being true to my values in a difficult situation., Shame ,2023/3/3 12:00, ReflectiveSelf3 , Twitter  , #Shame #Integrity                           ,15,30, UK        ,2023,3,3,12,Shame,Negative,"['Shame', 'for', 'not', 'being', 'true', 'to', 'my', 'values', 'in', 'a', 'difficult', 'situation.']","['#Shame', '#Integrity']",['UK']
1," Revisiting old memories, feeling a sense of elation. ", Elation       ,2010/5/15 15:30, NostalgiaFan    , Twitter  , #Elation #Memories                             ,20,40, Canada    ,2010,5,15,15,Elation,Positive,"['Revisiting', 'old', 'memories,', 'feeling', 'a', 'sense', 'of', 'elation.']","['#Elation', '#Memories']",['Canada']
1, The victory of our team brought euphoria to the city. , Euphoria      ,2021/8/10 21:15, SportsFanatic   , Instagram , #Euphoria #Victory                             ,15,30, USA      ,2021,8,10,21,Euphoria,Positive,"['The', 'victory', 'of', 'our', 'team', 'brought', 'euphoria', 'to', 'the', 'city.']","['#Euphoria', '#Victory']",['USA']
1," Embracing the beauty of nature, a moment of contentment. ", Contentment   ,2011/6/20 14:45, NatureLover2    , Facebook , #Contentment #Nature                           ,25,50, India       ,2011,6,20,14,Contentment,Neutral,"['Embracing', 'the', 'beauty', 'of', 'nature,', 'a', 'moment', 'of', 'contentment.']","['#Contentment', '#Nature']",['India']
1," Meditating by the serene lake, finding inner peace.   ", Serenity      ,2022/2/12 18:20, ZenMaster2      , Twitter  , #Serenity #Meditation                          ,18,35, UK          ,2022,2,12,18,Serenity,Neutral,"['Meditating', 'by', 'the', 'serene', 'lake,', 'finding', 'inner', 'peace.']","['#Serenity', '#Meditation']",['UK']
1, Overflowing with gratitude for life's blessings.      , Gratitude     ,2012/11/25 10:00, ThankfulHeart   , Instagram , #Gratitude #Blessed                            ,30,60, Australia   ,2012,11,25,10,Gratitude,Positive,"['Overflowing', 'with', 'gratitude', 'for', ""life's"", 'blessings.']","['#Gratitude', '#Blessed']",['Australia']
1," Hopeful for a brighter tomorrow, despite challenges.  ", Hope          ,2013/4/5 19:30, OptimisticSoul  , Facebook , #Hope #Optimism                                ,22,45, USA      ,2013,4,5,19,Hope,Positive,"['Hopeful', 'for', 'a', 'brighter', 'tomorrow,', 'despite', 'challenges.']","['#Hope', '#Optimism']",['USA']
1, Empowered to make a difference in my community.        , Empowerment   ,2014/9/14 8:30, CommunityLeader , Twitter  , #Empowerment #Community                        ,15,30, UK       ,2014,9,14,8,Empowerment,Positive,"['Empowered', 'to', 'make', 'a', 'difference', 'in', 'my', 'community.']","['#Empowerment', '#Community']",['UK']
1, Compassion in action: supporting a local charity event. , Compassion    ,2015/7/18 14:20, CharitySupporter, Instagram , #Compassion #CharityEvent                   ,18,35, Canada ,2015,7,18,14,Compassion,Positive,"['Compassion', 'in', 'action:', 'supporting', 'a', 'local', 'charity', 'event.']","['#Compassion', '#CharityEvent']",['Canada']
1," A moment of tenderness, connecting with loved ones.    ", Tenderness    ,2016/2/23 19:45, LovingHeart     , Facebook , #Tenderness #FamilyTime                       ,25,50, UK          ,2016,2,23,19,Tenderness,Positive,"['A', 'moment', 'of', 'tenderness,', 'connecting', 'with', 'loved', 'ones.']","['#Tenderness', '#FamilyTime']",['UK']
1, Arousal of excitement as I await a special announcement., Arousal       ,2017/10/30 11:30, ExcitementFan   , Twitter  , #Arousal #Excitement                           ,20,40, Australia ,2017,10,30,11,Arousal,Positive,"['Arousal', 'of', 'excitement', 'as', 'I', 'await', 'a', 'special', 'announcement.']","['#Arousal', '#Excitement']",['Australia']
1, Enthusiastically diving into a new project.            , Enthusiasm    ,2018/6/15 16:00, ProjectEnthusiast, Instagram , #Enthusiasm #NewProject                       ,15,30, USA  ,2018,6,15,16,Enthusiasm,Positive,"['Enthusiastically', 'diving', 'into', 'a', 'new', 'project.']","['#Enthusiasm', '#NewProject']",['USA']
1, Feeling a sense of fulfillment after reaching a milestone., Fulfillment  ,2019/3/28 18:20, MilestoneAchiever, Facebook , #Fulfillment #Milestone                       ,22,45, India     ,2019,3,28,18,Fulfillment,Positive,"['Feeling', 'a', 'sense', 'of', 'fulfillment', 'after', 'reaching', 'a', 'milestone.']","['#Fulfillment', '#Milestone']",['India']
1, Reverence for the beauty of a historic landmark.       , Reverence     ,2019/11/11 15:00, HistoryLover    , Twitter  , #Reverence #History                           ,18,35, UK      ,2019,11,11,15,Reverence,Positive,"['Reverence', 'for', 'the', 'beauty', 'of', 'a', 'historic', 'landmark.']","['#Reverence', '#History']",['UK']
1, Elation after a surprise reunion with old friends.    , Elation       ,2020/4/2 9:30, JoyfulReunion2  , Instagram , #Elation #OldFriends                          ,25,50, Canada      ,2020,4,2,9,Elation,Positive,"['Elation', 'after', 'a', 'surprise', 'reunion', 'with', 'old', 'friends.']","['#Elation', '#OldFriends']",['Canada']
1, The euphoria of a live music concert under the stars.  , Euphoria      ,2021/6/19 14:45, MusicEnthusiast , Facebook , #Euphoria #LiveMusic                          ,15,30, USA ,2021,6,19,14,Euphoria,Positive,"['The', 'euphoria', 'of', 'a', 'live', 'music', 'concert', 'under', 'the', 'stars.']","['#Euphoria', '#LiveMusic']",['USA']
1, Contentment in the simplicity of a quiet Sunday.       , Contentment   ,2010/8/15 10:00, SimpleJoys      , Twitter  , #Contentment #SundayMood                      ,30,60, Australia ,2010,8,15,10,Contentment,Neutral,"['Contentment', 'in', 'the', 'simplicity', 'of', 'a', 'quiet', 'Sunday.']","['#Contentment', '#SundayMood']",['Australia']
1, Serenity found in the pages of a favorite book.        , Serenity      ,2011/9/22 19:30, BookLover3      , Instagram , #Serenity #BookTime                           ,22,45, UK          ,2011,9,22,19,Serenity,Neutral,"['Serenity', 'found', 'in', 'the', 'pages', 'of', 'a', 'favorite', 'book.']","['#Serenity', '#BookTime']",['UK']
1, Gratitude for the support received during tough times. , Gratitude     ,2012/3/10 8:30, SupportiveFriend, Facebook , #Gratitude #Supportive                        ,15,30, India     ,2012,3,10,8,Gratitude,Positive,"['Gratitude', 'for', 'the', 'support', 'received', 'during', 'tough', 'times.']","['#Gratitude', '#Supportive']",['India']
1, Hopeful about the possibilities of a new journey.      , Hope          ,2013/12/5 16:00, JourneyOptimist , Twitter  , #Hope #NewBeginnings                          ,18,35, Canada    ,2013,12,5,16,Hope,Positive,"['Hopeful', 'about', 'the', 'possibilities', 'of', 'a', 'new', 'journey.']","['#Hope', '#NewBeginnings']",['Canada']
1, Empowerment through learning and personal growth.      , Empowerment   ,2014/7/20 11:30, GrowthSeeker    , Instagram , #Empowerment #PersonalGrowth                  ,25,50,USA,2014,7,20,11,Empowerment,Positive,"['Empowerment', 'through', 'learning', 'and', 'personal', 'growth.']","['#Empowerment', '#PersonalGrowth']",['USA']
1, Compassion towards those in need during the holidays.  , Compassion    ,2015/12/22 14:20, HolidayHelper   , Facebook , #Compassion #HolidaySupport                   ,18,35, USA      ,2015,12,22,14,Compassion,Positive,"['Compassion', 'towards', 'those', 'in', 'need', 'during', 'the', 'holidays.']","['#Compassion', '#HolidaySupport']",['USA']
1, Tenderness in the warmth of a cozy winter evening.     , Tenderness    ,2016/2/10 19:45, WinterWarmth    , Twitter  , #Tenderness #CozyEvening                     ,25,50, UK       ,2016,2,10,19,Tenderness,Positive,"['Tenderness', 'in', 'the', 'warmth', 'of', 'a', 'cozy', 'winter', 'evening.']","['#Tenderness', '#CozyEvening']",['UK']
1, Arousal of excitement for an upcoming adventure.       , Arousal       ,2017/4/30 11:30, AdventureAwaits , Instagram , #Arousal #AdventureTime                       ,20,40, Australia ,2017,4,30,11,Arousal,Positive,"['Arousal', 'of', 'excitement', 'for', 'an', 'upcoming', 'adventure.']","['#Arousal', '#AdventureTime']",['Australia']
1, Enthusiasm for a creative project in the making.       , Enthusiasm    ,2018/9/15 16:00, CreativeSpirit  , Facebook , #Enthusiasm #Creativity                       ,15,30, Canada    ,2018,9,15,16,Enthusiasm,Positive,"['Enthusiasm', 'for', 'a', 'creative', 'project', 'in', 'the', 'making.']","['#Enthusiasm', '#Creativity']",['Canada']
1, Fulfillment in completing a challenging workout routine., Fulfillment  ,2019/6/28 18:20, FitnessAchiever , Twitter  , #Fulfillment #FitnessGoals                   ,22,45, India     ,2019,6,28,18,Fulfillment,Positive,"['Fulfillment', 'in', 'completing', 'a', 'challenging', 'workout', 'routine.']","['#Fulfillment', '#FitnessGoals']",['India']
1, Reverence for the artistry displayed in a museum.      , Reverence     ,2020/11/11 15:00, ArtAppreciator  , Instagram , #Reverence #ArtAppreciation                  ,18,35, UK        ,2020,11,11,15,Reverence,Positive,"['Reverence', 'for', 'the', 'artistry', 'displayed', 'in', 'a', 'museum.']","['#Reverence', '#ArtAppreciation']",['UK']
1, Elation after achieving a personal goal.               , Elation       ,2021/3/2 9:30, GoalAchiever2   , Facebook , #Elation #PersonalAchievement                ,25,50, USA      ,2021,3,2,9,Elation,Positive,"['Elation', 'after', 'achieving', 'a', 'personal', 'goal.']","['#Elation', '#PersonalAchievement']",['USA']
1, Elation over discovering a hidden gem in the city.   , Elation       ,2012/2/18 14:30, UrbanExplorer2  , Twitter  , #Elation #HiddenGem                            ,20,40, USA      ,2012,2,18,14,Elation,Positive,"['Elation', 'over', 'discovering', 'a', 'hidden', 'gem', 'in', 'the', 'city.']","['#Elation', '#HiddenGem']",['USA']
1, The euphoria of a surprise birthday celebration.     , Euphoria      ,2018/11/5 21:45, BirthdayJoy     , Instagram , #Euphoria #BirthdaySurprise                   ,15,30, UK   ,2018,11,5,21,Euphoria,Positive,"['The', 'euphoria', 'of', 'a', 'surprise', 'birthday', 'celebration.']","['#Euphoria', '#BirthdaySurprise']",['UK']
1, Contentment in the simplicity of a home-cooked meal. , Contentment   ,2015/9/12 13:20, HomeChef        , Facebook , #Contentment #HomeCooking                     ,25,50, India    ,2015,9,12,13,Contentment,Neutral,"['Contentment', 'in', 'the', 'simplicity', 'of', 'a', 'home-cooked', 'meal.']","['#Contentment', '#HomeCooking']",['India']
